filename	text
0-24-34.wav	ใช่ค่ะอากาศก็ต้องดีไงในป่าเนอะหลายคนก็ชื่นชอบในการไปท่องเที่ยวเดินป่าเดินเขา
0-25-40.wav	บรรเทาภัยแร้งได้ทั้งจังหวัดหนองคายและอุดรธานี
0-25-43.wav	ในเขตจังหวัดหนองคายและอุดรธานี
0-25-8.wav	บริเวณปากห้วยหลวงอำเภอโพนพิสัยจังหวัดหนองคาย
0-27-0.wav	เห็นได้จากเมื่อช่วงเช้าที่ผ่านมานะคะที่บรรดาแฟนคลับเขาเดินทางไปร่วมทำบุญนะคะให้กับการจากไป
0-28-17.wav	ในจังหวัดสมุทรปราการคือขี่รถไปซื้อของที่ร้านสะดวกซื้อ
0-28-29.wav	โชว์ปืนแบบนี้ตอนแรกเข้าใจว่านางสาวธนพรน้องชุดสีน้ำเงิน
0-29-14.wav	ประสานไปยังตำรวจภูธรท่าม่วงจังหวัดกาญจนบุรี
0-35-2.wav	โดยเฉพาะตั้งแต่จังหวัดภูเก็ตขึ้นมาค่ะมีฝนตกสะสม
0-36-11.wav	นักวิ่งลูกครึ่งไทยอเมริกันวัย18ปีชาวจังหวัดนครราชสีมา
0-38-112.wav	แต่นี่คือรถของผู้ตายนะฮะรถจักรยานยนต์ของนางสาวกตชภรณ์กุ่มประสิทธิ์หรือว่าแอ๋ววัย38ปี
0-38-14.wav	เป็นจุดบ่อขยะตำบลกรอกสมบูรณ์อำเภอศรีมหาโพธิจังหวัดปราจีนบุรี
0-38-169.wav	หรือว่านายพิษณุโมหจิตรนะครับคาดว่าตอนนี้น่าจะหลบหนีไป
0-38-42.wav	พร้อมกับยืนยันว่าศพที่เจอคือนางสาวกตชภรณ์กุ่มประสิทธิ์ชื่อเล่นชื่อแอ๋วอายุ38ปี
0-38-97.wav	ที่นางสาวกตชภรณ์เขาไปหา
0-39-0.wav	ชาวบ้านนะคะในพื้นที่จังหวัดภูเก็ตค่ะเขาบอกว่าตำรวจที่บุกมาจัดการเกี่ยวกับเรื่องของยาเสพติดในชุมชนทำเกินไปหรือเปล่า
0-39-7.wav	เขาบอกว่าตำรวจชุดสืบสวนภูธรจังหวัดภูเก็ตเข้าไปจับกลุ่มยาเสพติดในพื้นที่
0-42-14.wav	ได้เดินทางมาร่วมพิจารณาคัดเลือกผู้เข้าประกวดให้เหลือ40คนสุดท้าย
0-44-11.wav	เรียบร้อยแล้วนะคะปรากฏว่าไปเจอพวกวัตถุโบราณต่างๆที่คาดกันว่าอายุกว่า700ปีที่จังหวัดเชียงใหม่คุณผู้ชม
0-44-16.wav	ที่จังหวัดเชียงใหม่นะคะอยู่ในพื้นที่ป่าลึกลับในบ้านป่าวังน้ำหยาดหมู่2ตำบลแม่สอยอำเภอจอมทองจังหวัดเชียงใหม่หรือเขาเรียกแถวนั้นว่าถ้ำตุ๊ปู่ค่ะ
0-45-14.wav	เมื่อคืนนี้เจ้าหน้าที่กว่าร้อยนายนะคะช่วยกันค้นหา
0-49-10.wav	ชาวบ้านหมู่1ตำบลบึงพะไลอำเภอแก้งสนามนาง
0-49-11.wav	ที่จังหวัดนครราชสีมานี่แกบอกเหลือเสาอยู่9ต้น
0-49-38.wav	เลยตัดสินใจไปแจ้งความที่สภ.แก้งสนามนางและออกมาร้องขอความเป็นธรรมผ่านสื่อมวลชน
0-50-32.wav	พาคุณผู้ชมไปดูการเก็บมันของชาวบ้านในพื้นที่อำเภอชุมพวงจังหวัดนครราชสีมา
0-51-58.wav	เรียนอยู่วัดบางนาอยู่จังหวัดปทุมธานีป.6ครับ
0-52-8.wav	เจ้าหน้าที่ชุดเสือไฟจังหวัดนราธิวาส
0-54-51.wav	นายกอบต.ก็คิดว่าจะทำยังไงกับสถานที่นี้ดี
0-57-8.wav	ไปรำถวายเจ้าพ่อสารหลักเมืองจังหวัดพิจิตร
0-60-1.wav	ในพื้นที่จังหวัดนนทบุรีที่เกิดขึ้นเมื่อเย็นวานนี้
0-60-21.wav	ตำบลบ้านใหม่อำเภอปากเกร็ดจังหวัดนนทบุรี
0-60-6.wav	ที่จังหวัดนนทบุรีได้คร่าชีวิตลูกจ้างล่าสุดไปจำนวน3ราย
0-61-45.wav	โดยเสี่ยกล้องบอกให้นางสาวแหม่มจอดแต่นางสาวแหม่มไม่จอด
0-61-47.wav	ซึ่งนางสาวแหม่มและน้องชายที่ขับรถตามหลังมา
0-61-49.wav	นี่คือนางสาวแหม่มเล่าตอนแรก
0-61-53.wav	แต่นางสาวแหม่มกลับเร่งความเร็วรถมันเกิดกระชากครับ
0-61-58.wav	นางสาวแหม่มก็ไม่อยากให้กระโดดไม่อยากให้เปิด
0-61-63.wav	ญาติมองว่าหากนางสาวแหม่มนำตัวเสี่ยกล้องไปโรงพยาบาล
0-64-12.wav	เดินทางไปรายงานตัวตามหมายเรียกที่สภ.เมืองอุดรธานีนะฮะ
0-64-19.wav	นายอภินันท์เดินทางมาพร้อมกับแม่นี่แม่แล้วก็ทนายความส่วนตัว
0-64-76.wav	ซึ่งนายอภินันท์ปฏิเสธทั้ง4ข้อกล่าวหา
0-65-6.wav	ที่วัดสว่างอารมณ์แคแถวตำบลขุนแก้วอำเภอนครชัยศรีจังหวัดนครปฐม
0-68-27.wav	หรือจะเป็นนักท่องเที่ยวที่เดินทางมาเล่นน้ำ
0-68-37.wav	เพราะมาไขข้อสงสัยทางด้านของนายอภิชัยเอกวนากุลค่ะ
0-68-4.wav	เห็นหลายคนเดินทางไปท่องเที่ยวตามที่ต่างๆ
0-68-66.wav	คุณผู้ชมครับขอให้ท่องเที่ยวอย่างสนุกแล้วก็ปลอดภัยนะครับ
0-71-10.wav	คุมตัวนายสราวุธหนึ่งในผู้ต้องหาที่ใช้อาวุธปืนอาก้า
0-71-11.wav	บุกยิงนายกิจจาจนเสียชีวิตและนายสุรินทร์ซึ่งเป็นพ่อตาบาดเจ็บสาหัสเนี่ยนะคะ
0-71-12.wav	ในพื้นที่อำเภอเขาสมิงจังหวัดตราดตอนดึก4มิถุนายนนำตัวไปทำแผน
0-71-1.wav	เหตุการณ์เกิดขึ้นกลางดึก4มิถุนายนที่จังหวัดตราดนะคะ
0-71-47.wav	สาเหตุเขาอ้างแบบนี้ค่ะเขาบอกว่าสาเหตุก็คือนางสาวพิมพ์พร
0-71-48.wav	ภรรยาของนายกิจจาผู้ตายติดหนี้อยู่ประมาณ10000บาท
0-71-50.wav	ก็ไปทวงถามกันถึงร้านคาราโอเกะแต่ถูกนางสาวพิมพ์พรพูดจาไม่ดีใส่
0-71-53.wav	สำหรับผู้ต้องหานะครับอีกหนึ่งคนตามหมายจับคือนายนายเอ่อนายหยิ่งนะครับ
0-71-66.wav	ส่วนนายสราวุธหรือนายเนมคนนี้ก็ต้องนำตัวไปสอบสวนเพิ่มหละค่ะคัดค้านการประกันตัวไว้ก่อนในเบื้องต้นนะคะ
0-71-6.wav	เนี่ยค่ะยังจับไม่ได้ยังตามตัวอยู่คิดว่าน่าจะหลบหนีอยู่ในจังหวัดใกล้เคียง
0-71-8.wav	ตำรวจภูธรภาค2สนธิกำลังกับตำรวจภูธรจังหวัดตราดสภ.เขาสมิง
0-72-4.wav	เพราะว่าเอาพูดตรงเพื่อนนางก็เล่าให้ฟังว่า
0-73-186.wav	แต่ถ้าขึ้นเครื่องก็จะไม่เอาไปนางว่าอย่างนี้
0-73-201.wav	นายก็ประสานไปที่พลตำรวจตรีวันไชยเอกพรพิชญ์
0-73-202.wav	ผู้บัญชาการตำรวจภูธรจังหวัดนครศรีธรรมราช
0-73-30.wav	นางก็กลับมาเพราะว่าหนาวมากนะหนาวแบบเข้ากระดูกเลยทีเดียว
0-73-333.wav	สำหรับพระเอกดาวรุ่งนะฮะน้องนายณภัทรเสียงสมบูรณ์นะครับ
0-73-336.wav	ตอนนั้นคุณแม่ทำงานหาเงินคนเดียวแต่โชคดีที่นายเนี่ยได้รับโอกาสแล้วก็แรงสนับสนุนจากผู้ใหญ่นะครับ
0-73-34.wav	นางป่วยเขาบอกว่าตอนนั้นที่จัดรายการเป็นรายการตลก
0-77-15.wav	รายที่16ของจังหวัดเชียงใหม่เมื่อวันที่1ตุลาคมครับ
0-77-25.wav	เปิดเผยถึงกรณีจังหวัดเชียงใหม่พบผู้ติดเชื้อไวรัสซิกาเพิ่ม1คน
0-77-30.wav	แต่ระหว่างนี้ก็กำชับให้เจ้าหน้าที่กระทรวงสาธารณสุขจังหวัด
0-79-5.wav	แต่ว่าแม่ของทหารเกณฑ์นายนี้
0-82-27.wav	และที่เลือกเดินทางกับสายการบินดังกล่าว
0-83-0.wav	ดูอีกหนึ่งคดีนะคะสำหรับการเสียชีวิตของสาวใช้พม่าที่จังหวัดราชบุรี
0-83-12.wav	เดินทางมาดูแลการจำลองเหตุการณ์อย่างใกล้ชิดครับ
0-83-13.wav	ตำรวจภูธรบ้านโป่งจังหวัดราชบุรี
0-83-27.wav	เดินทางมาดูการจำลองวิถีกระสุนในครั้งนี้อย่างใกล้ชิด
0-83-5.wav	รายงานมาจากอำเภอบ้านโป่งจังหวัดราชบุรีค่ะ
0-89-8.wav	หน้าห้างทองแสงเจริญตำบลเจ๊ะเหจังหวัดนราธิวาส
0-91-101.wav	แล้วก็ทีมงานของท่านก็เดินทางไปทางขวา
0-91-271.wav	เข้าสำรวจสภาพภายในถ้ำหลวงขุนน้ำนางนอนจังหวัดเชียงราย
0-91-276.wav	เดินทางไปตรวจเยี่ยมพร้อมให้กำลังใจเจ้าหน้าที่ทุกฝ่าย
0-91-330.wav	ในจังหวัดท่าขี้เหล็กของพม่า
0-91-334.wav	อันนี้ถูกระดมเข้ามาในจังหวัดท่าขี้เหล็กอยู่ตรงข้ามอำเภอแม่สาย
0-91-336.wav	เพราะว่าอะไรคุณผู้ชมดอยนางนอนเนี่ยมันเป็นเทือกเขา
0-91-337.wav	คือเทือกเขานางนอนมันเป็นเทือกเขาที่เรียงตัวกันยาว
0-91-354.wav	ถือว่าเป็นสถานที่สำคัญทางศาสนาของจังหวัดนะคะ
0-95-12.wav	ช่วงด่านความมั่นคงในพื้นที่ตำบลทุ่งโพธิ์อำเภอจุฬาภรณ์จังหวัดนครศรีธรรมราช
0-95-18.wav	ส่วนที่จังหวัดเลยตำรวจและกู้ภัยเข้าตรวจสอบอุบัติเหตุ
0-98-62.wav	จดที่ไหนจังหวัดไหนนะคะวันที่จดเมื่อไหร่นะคะ
0-104-10.wav	เจ้าตัวมีโอกาสเดินทางไปทำบุญที่วัดโป่งสะเก็ดจังหวัดชลบุรีค่ะ
0-110-0.wav	โครงการทานใจไทยรัฐที่เดินทางไป
0-111-18.wav	อยู่ที่อำเภอลำลูกกาจังหวัดปทุมธานี
0-111-25.wav	คือตัวนายมานะน้องชายให้การแบบนี้บอกว่า
0-112-19.wav	ไปดูกันต่อที่ภาคใต้ค่ะที่เห็นอยู่นี่อยู่ที่จังหวัดนครศรีธรรมราชค่ะ
0-112-4.wav	ก็คือที่จังหวัดนครศรีธรรมราชแล้วก็ที่จังหวัดสกลนครค่ะ
0-113-28.wav	แต่นางไม่ยอมรับแค่นั้นเอง
0-117-0.wav	เจ้าของสวนผลไม้ที่จังหวัดกระบี่ค่ะเขาบอกว่าในช่วงเดือนที่ผ่านมาเนี่ย
0-117-6.wav	ตำรวจสภ.ลำทับจังหวัดกระบี่ค่ะไปตรวจสอบนะคะ
0-118-2.wav	ก็เดินทางกลับมาร่วมซ้อมกับทีมชาติไทยเป็นครั้งแรก
0-122-1.wav	ฝาท่อระบายน้ำบนถนนในจังหวัดชลบุรีเนี่ย
0-122-4.wav	อยู่เหมือนกันนะซึ่งเอ่อทางนายกอบต.หนองรีเขาบอกเลยว่า
0-122-9.wav	นี่คือถนนหลังวัดช่องมะเฟืองนะคะที่ตำบลหนองรีอำเภอเมืองจังหวัดชลบุรี
0-124-41.wav	ตำรวจนายนั้นก็นำเงินส่วนตัวใส่คืนคลังทันที
0-126-204.wav	เขาจะไปขอสะใภ้ที่จังหวัดสุรินทร์
0-132-53.wav	กลับไปทำบุญที่วัดในจังหวัดศรีสะเกษมุ่งหน้ากลับพิษณุโลกค่ะ
0-132-8.wav	เหตุการณ์นี้เกิดขึ้นสี่แยกบางพลูถนนรัตนาธิเบศร์อำเภอบางบัวทองจังหวัดนนทบุรีค่ะ
0-133-85.wav	เป็นนายหนังตะลุงไงเป็นมโนรา
0-134-4.wav	ชาวบ้านอยู่ที่ตำบลกระชอนอำเภอพิมายจังหวัดนครราชสีมา
0-137-29.wav	ซึ่งเป็นลิเกชื่อดังของจังหวัดพิจิตรเปิดเผยว่า
0-137-3.wav	การแสดงศิลปะพื้นบ้านลิเกของชาวอำเภอตะพานหินจังหวัดพิจิตร
0-137-44.wav	ไม่เพียงเท่านี้เยาวชนในจังหวัดพิจิตร
0-139-44.wav	ช่วงเช้าตำรวจเดี๋ยวจะเดินทางไปเจอกับนายจ้าง
0-141-266.wav	ทางจังหวัดทางภาคเหนือจะเกิดเหตุฝนตกหนักในจังหวัดน่านและจังหวัดพะเยา
0-141-322.wav	ในหลายจังหวัดทางภาคเหนือแล้วก็เกิดเหตุฝนตกหนัก
0-141-323.wav	ในจังหวัดน่านและพะเยาอย่างนี้นะ
0-141-623.wav	มีข่าวมาว่าหลายคนจากหลายจังหวัดทยอยไปที่นี่
0-141-882.wav	แล้วนางก็เล่าให้ฟังว่านางก็ขึ้นไปบนศาลา
0-142-16.wav	จังหวัดนครปฐมตั้งด่านตรวจค้น
0-143-9.wav	ก็สตาร์ทจากบริเวณสวนอาหารบ้านพลอยอำเภอจังหวัดลำปางนะครับ
0-146-7.wav	ที่ทางเทศบาลเมืองปากพนังจังหวัดนครศรีธรรมราชนะครับ
0-147-37.wav	ตำรวจเดินทางไปตรวจสอบที่เกิดเหตุ
0-147-44.wav	ส่วนทางมอเตอร์ไซค์ผู้เสียหายไม่ได้เดินทางมานะคะ
0-148-9.wav	ย้ายไปหลายที่แล้วก็ล่าสุดไปอยู่ที่จังหวัดระยอง
0-152-102.wav	โดยนักเตะทีมชาติไทยนั้นจะเดินทางถึงประเทศไทย
0-157-3.wav	มีหญิงคนหนึ่งคุณผู้ชมเป็นหญิงจังหวัดยะลาครับ
0-158-0.wav	การร่อนหินปูนเป็นขั้นตอนแรกของการทำปูนแดงที่บ้านกอกตำบลพลับพลาอำเภอโชคชัยจังหวัดนครราชสีมา
0-163-4.wav	เป็นมาตรการสำหรับลูกจ้างและผู้ประกอบการใน10จังหวัดพื้นที่ควบคุมสูงสุดและเข้มงวดนะคะ
0-171-342.wav	อย่างกุ้งกะต่อมของดีประจำอำเภออัมพวาจังหวัดสมุทรสงคราม
0-175-22.wav	จากนั้นมีการนำตัวบาสขึ้นรถขับจากอำเภอเทพาจังหวัดสงขลา
0-175-23.wav	ก่อนไปส่งให้ตำรวจอีกนายเอาตัวขึ้นรถกระบะขับข้ามจังหวัดมุ่งหน้าจังหวัดตรัง
0-175-7.wav	ในลำคลองลำภูราตำบลน้ำผุดอำเภอเมืองจังหวัดตรัง
0-177-19.wav	ภูเขาทองจังหวัดนราธิวาสเขาจัดงานบุญบั้งไฟครับ
0-178-7.wav	เพราะว่าเอ่อบ้านที่หมู่บ้านคลองกลางอำเภอกบินทร์บุรีจังหวัดปราจีนบุรีเนี่ย
0-181-41.wav	ต้องขอขอบคุณอธิบดีกรมราชธรรมผู้บัญชาการเรือนจำจังหวัดศรีสะเกษ
0-181-42.wav	และผู้บังคับการตำรวจภูธรจังหวัดศรีสะเกษที่เข้ามาคุมคดีนี้ด้วยตัวเอง
0-182-23.wav	พร้อมด้วยเจ้าหน้าที่งานสาธารณสุขจังหวัดยะลาค่ะ
0-182-28.wav	แล้วก็มีการจัดเตรียมถุงขยะสำหรับการคัดแยกขยะติดเชื้อตามมาตรการควบคุมโรคของจังหวัดยะลาด้วยนะคะ
0-182-39.wav	แยกเป็นคนที่มีภูมิลำเนาอยู่ปัตตานี76คนอีก22คนอยู่อำเภอแว้งจังหวัดนราธิวาส
0-189-38.wav	เพราะเรามีทั้งจังหวัดแล้วก็ส่วนกลาง
0-189-48.wav	ที่มาจำวัดอยู่ที่วัดในอำเภอสามพรานจังหวัดนครปฐม
0-191-17.wav	ตำบลสามเรือนอำเภอเมืองจังหวัดราชบุรีลูกหลานญาติพี่น้อง
0-192-30.wav	ไทยรัฐทีวีเราก็เดินทาง
0-192-36.wav	อำเภอเดิมบางนางบวชจังหวัดสุพรรณบุรี
0-144-53.wav	ไปยื่นต่อสำนักงานประกันสังคมพื้นที่จังหวัดและสาขาทั่วประเทศ
0-194-2.wav	เกี่ยวกับเรือนักท่องเที่ยวที่ล่มที่จังหวัดภูเก็ตนะครับ
0-197-151.wav	ชาวบ้านหนองคลองใหม่หมู่17ตำบลหวายอำเภอวาปีปทุมจังหวัดมหาสารคาม
0-202-19.wav	จากภรรยาของดาบตำรวจนายหนึ่ง
0-202-20.wav	ที่อยู่ที่อำเภอนางรองจังหวัดบุรีรัมย์นะครับ
0-202-27.wav	ตำบลบ้านสิงห์อำเภอนางรองจังหวัดบุรีรัมย์นะครับ
0-202-7.wav	ทีนี้ตำรวจนายนี้ขาหักไปเข้าโรงพยาบาล
0-202-9.wav	และพอถึงช่วงการผ่าตัดปรากฏว่านี่ตำรวจนายนี้
0-203-59.wav	แต่ทีนี้ด้วยสถานการณ์โควิด19ไม่อนุญาตให้เด็กเดินทางกลับบ้านในช่วงนี้
0-204-1.wav	แล้วก็ฝ่าอากาศหนาวเย็นในจังหวัดลำปางไปเรียบร้อยแล้วนะคะ
0-204-55.wav	ที่พี่ตูนไม่ได้วิ่งผ่านก็คือจังหวัดเชียงใหม่
0-205-0.wav	เรื่องเศร้าเกิดขึ้นที่อำเภอบ้านบึงจังหวัดชลบุรีนะ
0-208-6.wav	เพราะว่าภาพยนตร์เรื่องโลกทั้งใบให้นายคนเดียวเนี่ยค่ะ
0-210-35.wav	แล้วเสร็จแล้วนะยะพอจบแล้วนะยะนางก็ใส่ไปแล้วก็มีเดินหันหลัง
0-213-27.wav	แล้วที่ย้ายมันก็ยังอยู่ในจังหวัดเดียวกันถูกต้องไหมคะแล้วเด็กจะอยู่ต่อไปยังไง
0-213-37.wav	ซึ่งทางสพป.ก็ส่งเรื่องไปยังการศึกษาที่การจังหวัดแล้ว
0-215-80.wav	ค่ะหลังจากที่เดินทางกลับมาจากการปฏิบัติหน้าที่ในต่างประเทศ
0-215-81.wav	ได้ส่งหนังสือทันทีนะคะต่อไปยังเจ้าคณะจังหวัดปทุมธานี
0-218-12.wav	ระบุว่าวันนี้ตั้งใจเดินทางมาเลือกตั้งเพื่อเลือกผู้นำ
0-218-13.wav	เข้าสภาแม้ว่าจะลำบากเรื่องของการเดินทางต้องนั่ง
0-218-27.wav	เลือกตั้งแล้วก็ยังมีเหล่าบรรดาข้าราชการทหารเดินทาง
0-218-35.wav	กับทีมข่าวนะคะว่าเดินทางมาใช้สิทธิ์เลือกตั้งบอก
0-218-36.wav	นะคะว่าวันนี้ตั้งใจเดินทางมาเลือกตั้งค่ะเพื่อไม่
0-218-59.wav	ซึ่งก็มีประชาชนทยอยเดินทางกันมาอย่างคึกคัก
0-218-64.wav	เดินทางเข้ามาตรวจหน่วยเลือกตั้งอีกด้วย
0-218-7.wav	ก็ทยอยเดินทางมาใช้สิทธิ์กันอย่างคึกคักเช่นเดียวกันค่ะ
0-218-8.wav	บรรยากาศการเลือกตั้งนะคะของผู้มีสิทธิ์เลือกตั้งเดินทางมา
0-222-2.wav	โดยเฉพาะพื้นที่ในจังหวัดนราธิวาส
0-223-15.wav	แถบๆจังหวัดพิษณุโลกแล้วก็รวมไปถึงทางจังหวัดสิงห์บุรีอ่างทองด้วยนะคะ
0-223-22.wav	ส่วนภาคตะวันออกค่ะเช่นกันนะคะแถบจังหวัดจันทบุรีและตราดนั้นเป็นพื้นที่รับฝนเป็นพื้นที่รับลม
0-223-24.wav	และฝั่งอันดามันนะคะต้องเตือนย้ำหน่อยค่ะบริเวณจังหวัดระนองพังงาภูเก็ตคลื่นสูง12เมตร
0-223-26.wav	ส่วนกรุงเทพมหานครและปริมณฑลวันนี้ก็มีโอกาสเกิดฝนชุ่มฉ่ำเช่นเดียวกันนะคะส่วนใหญ่แล้วจะเป็นช่วงบ่ายและค่ำแล้วก็มีช่วงดึกอยู่บ้างบางพื้นที่นะคะก็เตรียมรับมือสำหรับใครที่จะเดินทางไปไหนมาไหนนะคะก็เตรียมอุปกรณ์กันให้ดีด้วยเหมือนกันโดยเฉพาะเวลาที่ฝนตกลงมาลมก็จะพัดแรงมาด้วย
0-224-11.wav	ตำบลตลาดหลวงอำเภอเมืองจังหวัดอ่างทองเธอบอกว่าสมดังใจปรารถนาได้โชคก้อนใหญ่ก้อนโตกันไป
0-224-13.wav	แล้วนอกจากนี้ยังมีชาวบ้านเดินทางมากราบไหว้ขอพรขอโชคขอลาบกันด้วย
0-224-20.wav	จังหวัดนครศรีธรรมราชก็ทำให้ชาวบ้านทั่วสารทิศ
0-225-153.wav	จากนั้นได้เดินทางหลบหนีไปโดยเดินเท้านะครับ
